State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP
VIC,HUME CITY,117410,MCEWEN DRIVE PRESCHOOL,RECORDED,KIND,KINDERGARTEN,144.728375,-37.566018,117165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,BASS COAST SHIRE,118893,MCKENZIE STREET CHILDRENS CENTRE,RECORDED,KIND,KINDERGARTEN,145.592767,-38.598494,118648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,GLEN EIRA CITY,117411,MCKINNON KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.040451,-37.911458,117166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,GLEN EIRA CITY,117412,MCKINNON OCCASIONAL CARE,RECORDED,KIND,KINDERGARTEN,145.043995,-37.911637,117167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,WHITTLESEA CITY,117413,MCLEANS ROAD KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.0455176,-37.6948446,117168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,HUME CITY,117414,MEADOW HEIGHTS OCCASIONAL CARE,RECORDED,KIND,KINDERGARTEN,144.921123,-37.652822,117169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,HUME CITY,117415,MEADOWFAIR NORTH PRESCHOOL,RECORDED,KIND,KINDERGARTEN,144.921853,-37.672061,117170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,HUME CITY,117416,MEADOWS KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,144.929519,-37.692142,117171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MORELAND CITY,117418,MELBOURNE MONTESSORI EARLY EDUCATION CENTRE,RECORDED,KIND,KINDERGARTEN,144.951143,-37.759827,117173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MAROONDAH CITY,117420,MELBOURNE RUDOLF STEINER KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.249474,-37.777193,117175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MAROONDAH CITY,117423,MELISSA JANES EARLY LEARNING & CHILDCARE CENTRE,RECORDED,KIND,KINDERGARTEN,145.288386,-37.805859,117178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MELTON CITY,117425,MELTON CENTRAL OCCASIONAL CARE,RECORDED,KIND,KINDERGARTEN,144.577253,-37.686489,117180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MELTON CITY,117426,MELTON CENTRAL PRESCHOOL,RECORDED,KIND,KINDERGARTEN,144.577253,-37.686489,117181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MELTON CITY,117427,MELTON UNITING KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,144.591579,-37.678474,117182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,KINGSTON CITY,117429,MENTONE GIRLS GRAMMAR EARLY LEARNING CENTRE,RECORDED,KIND,KINDERGARTEN,145.065455,-37.990727,117184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,KINGSTON CITY,117430,MENTONE GIRLS GRAMMAR SCHOOL ELC,RECORDED,KIND,KINDERGARTEN,145.064516,-37.989515,117185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,KINGSTON CITY,117433,MENTONE PRESCHOOL,RECORDED,KIND,KINDERGARTEN,145.066491,-37.982949,117188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MILDURA RURAL CITY,118894,MERBEIN PRESCHOOL KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,142.063413,-34.166839,118649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,GOLDEN PLAINS SHIRE,118896,MEREDITH KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,144.07608,-37.845774,118651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,CASEY CITY,117435,MERINDA PARK KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.26989,-38.077254,117190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,CASEY CITY,117436,MERINDA PARK PRESCHOOL,RECORDED,KIND,KINDERGARTEN,145.26989,-38.077254,117191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,WHITTLESEA CITY,117437,MERNDA VILLAGES KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.091147,-37.593393,117192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MOYNE SHIRE,118897,MERRI KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,142.55764,-38.301755,118652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,GREATER SHEPPARTON CITY,118899,MERRIGUM FUNGROUP OCCASIONAL CARE,RECORDED,KIND,KINDERGARTEN,145.132296,-36.369368,118654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,GREATER SHEPPARTON CITY,118900,MERRIGUM KINDERGARTEN INC,RECORDED,KIND,KINDERGARTEN,145.131952,-36.374279,118655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,DAREBIN CITY,117439,MERRILANDS CHILDRENS CENTRE & KINDERGARTEN -BUC,RECORDED,KIND,KINDERGARTEN,144.99802,-37.700499,117194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MARIBYRNONG CITY,117440,MERRIWA KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,144.874487,-37.812969,117195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,HUME CITY,117443,MICKLEHAM ROAD EARLY LEARNING CENTRE,RECORDED,KIND,KINDERGARTEN,144.881496,-37.695438,117198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,PORT PHILLIP CITY,117444,MIDDLE PARK KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,144.957047,-37.848357,117199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
